id,category_id,name,slug,image_url
0f8bf74b-7b6c-4565-a1e5-48373c8609a5,884b5cd8-57d1-4b0b-9cdc-9a345b7e327b,Топливные насосы / Датчики бензобака (уровня топлива),toplivnye-nasosy-datchiki-benzobaka-urovnia-topliva,https://storage.yandexcloud.net/tcf-images/sub_categories/0f8bf74b-7b6c-4565-a1e5-48373c8609a5.jpg
ec5f55b7-825b-42fb-a6e1-e78369e4c4e3,45b6fc14-c486-4d6b-a08f-7263d56bfcc3,Топливные фильтра,toplivnye-filtra,https://storage.yandexcloud.net/tcf-images/sub_categories/ec5f55b7-825b-42fb-a6e1-e78369e4c4e3.jpg
bced0e36-f86d-4d9c-aed4-78fefa3148d3,f551a2ce-75fe-499a-a688-e73f44f6b32e,Тормозные барабаны,tormoznye-barabany,https://storage.yandexcloud.net/tcf-images/default.svg
ac58b241-57ab-4c37-8ffd-60b4b6cd2943,f551a2ce-75fe-499a-a688-e73f44f6b32e,Тормозные суппорта,tormoznye-supporta,https://storage.yandexcloud.net/tcf-images/default.svg
b1eb9c44-3b54-4fc6-8acb-b65b17d4b393,f551a2ce-75fe-499a-a688-e73f44f6b32e,Тормозные шланги и трубки,tormoznye-shlangi-i-trubki,https://storage.yandexcloud.net/tcf-images/default.svg
e8377cf0-15a1-40aa-8594-f77a96d0d813,ce7957c6-648d-4aa9-8b8e-65bbe3ef027a,Трамблеры,tramblery,https://storage.yandexcloud.net/tcf-images/default.svg
c12e7a56-5c57-474e-b5c9-8e66cad91a9a,9c0527f7-f92c-46a2-834d-e5890702ec8b,Трехшип,trekhship,https://storage.yandexcloud.net/tcf-images/default.svg
a3ffb67f-217a-45d2-82ca-e5040d00b285,07332d18-a484-4002-9b9c-b0f1609d018a,Трос буксировочный,tros-buksirovochnyi,https://storage.yandexcloud.net/tcf-images/default.svg
ee863f8f-c825-4cb5-990c-d912e5aa5fb0,c02ffc53-19de-4cea-b790-801ac2059e64,Трос переключения передач,tros-perekliucheniia-peredach,https://storage.yandexcloud.net/tcf-images/default.svg
6fed2978-1f49-496a-bceb-eed93c74c184,884b5cd8-57d1-4b0b-9cdc-9a345b7e327b,Тросики газа,trosiki-gaza,https://storage.yandexcloud.net/tcf-images/default.svg
2aa2e796-87d7-42c7-8e4c-cac525187611,f551a2ce-75fe-499a-a688-e73f44f6b32e,Тросики и тяги  ручного тормоза,trosiki-i-tiagi-ruchnogo-tormoza,https://storage.yandexcloud.net/tcf-images/default.svg
09b92089-390f-4b21-b9b3-589fe03f82ef,c02ffc53-19de-4cea-b790-801ac2059e64,Тросики спидометра,trosiki-spidometra,https://storage.yandexcloud.net/tcf-images/default.svg
cb5b5bc7-8d36-4649-b162-f4cd705ffcc8,997833f0-2852-4096-b81f-fcf3f02679b8,Тросики сцепления,trosiki-stsepleniia,https://storage.yandexcloud.net/tcf-images/sub_categories/cb5b5bc7-8d36-4649-b162-f4cd705ffcc8.png
766db18b-fde1-4e26-b1a3-899cd2a80c1a,884b5cd8-57d1-4b0b-9cdc-9a345b7e327b,Трубки топливной системы,trubki-toplivnoi-sistemy,https://storage.yandexcloud.net/tcf-images/default.svg
4e2058fa-5815-4efa-a3ab-14eca5db86c6,6489c75f-176d-4d0b-b523-4ea9362a3175,Турбины в сборе,turbiny-v-sbore,https://storage.yandexcloud.net/tcf-images/default.svg
8865d7a1-5d2f-425e-a163-042b6419e66d,0cc8acea-07e7-4a39-8ba1-9ca3a5344efc,Уплотнители дверей,uplotniteli-dverei,https://storage.yandexcloud.net/tcf-images/default.svg
c7c8bc44-cc52-4900-a442-580b537955a8,884b5cd8-57d1-4b0b-9cdc-9a345b7e327b,Уплотнитель форсунки,uplotnitel-forsunki,https://storage.yandexcloud.net/tcf-images/default.svg
54712317-fa2d-4754-aeea-87be06a27c45,d2ff4e0f-d89d-43e9-b8b2-fda6025837f5,"Успокоители, гидронатяжители цепей",uspokoiteli-gidronatiazhiteli-tsepei,https://storage.yandexcloud.net/tcf-images/default.svg
d61ee5a9-87fb-4602-bf37-df76c3233a8c,f185196b-6239-4195-81a1-f59422272ba4,Фары,fary,https://storage.yandexcloud.net/tcf-images/default.svg
11a52a60-25a8-4291-b751-cfb3601874b4,39603224-8adc-4942-9b25-ba68efc06b07,Щётки стартера,shchetki-startera,https://storage.yandexcloud.net/tcf-images/sub_categories/11a52a60-25a8-4291-b751-cfb3601874b4.png
736bcef6-a168-4256-96f1-9a66de335762,45b6fc14-c486-4d6b-a08f-7263d56bfcc3,"Фильтр АКПП, ГУР, раздатки и пр.",filtr-akpp-gur-razdatki-i-pr,https://storage.yandexcloud.net/tcf-images/sub_categories/736bcef6-a168-4256-96f1-9a66de335762.jpg
6985ff02-5efd-4d3f-97da-744e32cc19d8,45b6fc14-c486-4d6b-a08f-7263d56bfcc3,Фильтр масляный,filtr-maslianyi,https://storage.yandexcloud.net/tcf-images/sub_categories/6985ff02-5efd-4d3f-97da-744e32cc19d8.jpg
1cd6e289-d0d3-4373-9d88-6e89ffdb75e2,45b6fc14-c486-4d6b-a08f-7263d56bfcc3,Фильтр салона_,filtr-salona,https://storage.yandexcloud.net/tcf-images/default.svg
df130842-01a0-4738-a958-a674d522eb7e,884b5cd8-57d1-4b0b-9cdc-9a345b7e327b,Форсунки и распылители,forsunki-i-raspyliteli,https://storage.yandexcloud.net/tcf-images/sub_categories/df130842-01a0-4738-a958-a674d522eb7e.jpeg
a28aa268-8979-4eeb-9e6c-678d5aa6a4ed,07332d18-a484-4002-9b9c-b0f1609d018a,Хомуты,khomuty,https://storage.yandexcloud.net/tcf-images/default.svg
18e68940-72bb-4d54-aa1c-018bb4273e64,3ba3b102-bafb-4030-90cb-31c25f64bd22,Центральный подшипник карданного вала,tsentralnyi-podshipnik-kardannogo-vala,https://storage.yandexcloud.net/tcf-images/default.svg
c8b4d98e-b3e4-46f6-843a-9c8eeb4619d6,d2ff4e0f-d89d-43e9-b8b2-fda6025837f5,Цепи,tsepi,https://storage.yandexcloud.net/tcf-images/default.svg
08ff879f-1e85-4ea1-a8b2-5c99c2e6c86b,884b5cd8-57d1-4b0b-9cdc-9a345b7e327b,Шайба уплотнительная,shaiba-uplotnitelnaia,https://storage.yandexcloud.net/tcf-images/default.svg
5947a3c8-8e5e-46fd-ad66-7fd02cef4f23,1329501b-80b9-4145-ac4e-5fb08426f07f,Шаровые опоры,sharovye-opory,https://storage.yandexcloud.net/tcf-images/default.svg
91080a2c-9ebb-4400-846b-c99399a4aab1,d2ff4e0f-d89d-43e9-b8b2-fda6025837f5,Шатуны и болты шатунов,shatuny-i-bolty-shatunov,https://storage.yandexcloud.net/tcf-images/default.svg
bf4bced4-5993-4526-9189-309f0bfb2ac8,c02ffc53-19de-4cea-b790-801ac2059e64,Шестерни и муфты КПП,shesterni-i-mufty-kpp,https://storage.yandexcloud.net/tcf-images/default.svg
fd94f43d-59b1-40f6-b697-d3d6c4cd3b5a,c02ffc53-19de-4cea-b790-801ac2059e64,Шестерни спидометра,shesterni-spidometra,https://storage.yandexcloud.net/tcf-images/default.svg
a6d2455e-6326-41bc-b37b-d3a01abceccf,39603224-8adc-4942-9b25-ba68efc06b07,Шестерни стартера,shesterni-startera,https://storage.yandexcloud.net/tcf-images/sub_categories/a6d2455e-6326-41bc-b37b-d3a01abceccf.png
b50b9996-e126-4678-8cdf-e6d300490431,039b8546-be94-4297-9cf2-f83215bbc0c5,Шкив генератора,shkiv-generatora,https://storage.yandexcloud.net/tcf-images/default.svg
04b9fc7f-4f2c-4ede-a6a2-2a66d858f27f,d2ff4e0f-d89d-43e9-b8b2-fda6025837f5,"Шкивы,зубчатые шестерни",shkivy-zubchatye-shesterni,https://storage.yandexcloud.net/tcf-images/default.svg
aa702216-dbe5-4428-9282-2c804e22e215,934a4913-1111-4b86-9d79-52dcf9196e2a,Шланг г/у,shlang-g-u,https://storage.yandexcloud.net/tcf-images/default.svg
e10aa6d0-b226-4b12-a320-aea9f672c849,fc490adb-738f-4188-9833-5c4bb7d3a295,Шланги системы охлаждения,shlangi-sistemy-okhlazhdeniia,https://storage.yandexcloud.net/tcf-images/default.svg
b58b9c81-ab97-45d0-94be-32e29c0424e6,884b5cd8-57d1-4b0b-9cdc-9a345b7e327b,Шланги топливной системы,shlangi-toplivnoi-sistemy,https://storage.yandexcloud.net/tcf-images/default.svg
49e18c6a-5019-43bb-be18-8d00cdaa15c1,12afe774-e308-4b7f-bb4c-749f97f03a2d,Шпилька ступицы колеса,shpilka-stupitsy-kolesa,https://storage.yandexcloud.net/tcf-images/default.svg
48c0aa6a-04ba-49b9-bfd9-e5b037468385,9c0527f7-f92c-46a2-834d-e5890702ec8b,ШРУСы,shrusy,https://storage.yandexcloud.net/tcf-images/default.svg
1b0e4f4b-2654-4067-8e1a-0d8897a98eed,d2ff4e0f-d89d-43e9-b8b2-fda6025837f5,Щупы уровня масла,shchupy-urovnia-masla,https://storage.yandexcloud.net/tcf-images/default.svg
0c3612fb-0503-4c09-af0b-d732ba746975,07332d18-a484-4002-9b9c-b0f1609d018a,1,1,https://storage.yandexcloud.net/tcf-images/default.svg
461fefcf-7b23-4ff9-a3f4-8c50abae23e7,fc490adb-738f-4188-9833-5c4bb7d3a295,Электровентилятор охлаждения радиаторов,elektroventiliator-okhlazhdeniia-radiatorov,https://storage.yandexcloud.net/tcf-images/default.svg
46e165cb-b2ef-4501-bca7-6bb216115495,78d776a2-2cb1-4a28-b8da-667d8ab3eaa1,Электромагнитные клапана,elektromagnitnye-klapana,https://storage.yandexcloud.net/tcf-images/default.svg
e5018d1b-dc20-4416-937d-c61cbeb0026b,fc490adb-738f-4188-9833-5c4bb7d3a295,Электромотор печки,elektromotor-pechki,https://storage.yandexcloud.net/tcf-images/default.svg
4da8cf9e-19c5-410d-a6a2-a3b2de8b021b,78d776a2-2cb1-4a28-b8da-667d8ab3eaa1,Электромоторчики омывателя / стелоочистителя,elektromotorchiki-omyvatelia-steloochistitelia,https://storage.yandexcloud.net/tcf-images/default.svg
55581878-173f-4ba6-8cf8-cc880bb780e7,0cc8acea-07e7-4a39-8ba1-9ca3a5344efc,Эмблемы и надписи,emblemy-i-nadpisi,https://storage.yandexcloud.net/tcf-images/default.svg
a0a57d02-61cc-4671-9dc6-36d8ec118142,039b8546-be94-4297-9cf2-f83215bbc0c5,Якорь (ротор) генератора,iakor-rotor-generatora,https://storage.yandexcloud.net/tcf-images/default.svg
c0719016-f6cd-4933-a75b-927e88abcf50,30982b4c-044c-4dcd-90ec-843735174410,Моторные масла,motornye-masla,https://storage.yandexcloud.net/tcf-images/default.svg
83c0f776-3814-45fe-8ded-47b1a6112703,30982b4c-044c-4dcd-90ec-843735174410,Масло трансмиссионное,maslo-transmissionnoe,https://storage.yandexcloud.net/tcf-images/default.svg
79015462-ee46-4bb0-b376-7d8ffae0e846,30982b4c-044c-4dcd-90ec-843735174410,Автохимия,avtokhimiia,https://storage.yandexcloud.net/tcf-images/default.svg
3ec8ca73-e0a5-4d6a-9679-5b734d3b788b,30982b4c-044c-4dcd-90ec-843735174410,Тормозная жидкость,tormoznaia-zhidkost,https://storage.yandexcloud.net/tcf-images/default.svg
56cf0733-8231-461a-be84-58a09b9e376c,30982b4c-044c-4dcd-90ec-843735174410,"Антифриз, вода дистиллированная",antifriz-voda-distillirovannaia,https://storage.yandexcloud.net/tcf-images/sub_categories/56cf0733-8231-461a-be84-58a09b9e376c.jpg
d7d91501-b96a-470f-85e5-8cfdcc86b860,30982b4c-044c-4dcd-90ec-843735174410,Герметики,germetiki,https://storage.yandexcloud.net/tcf-images/default.svg
6a487fd1-5525-4fa3-a07e-a661242527a2,f551a2ce-75fe-499a-a688-e73f44f6b32e,Направляющая суппорта,napravliaiushchaia-supporta,https://storage.yandexcloud.net/tcf-images/default.svg
d25ef191-cdd3-4b95-a5a8-46a3cce30522,7e13073e-4750-4726-a027-2c4430052192,Ручейковые ремни 6PK,rucheikovye-remni-6pk,https://storage.yandexcloud.net/tcf-images/sub_categories/d25ef191-cdd3-4b95-a5a8-46a3cce30522.jpg
ac478d0c-3367-4e54-be4d-e1474e6e5bb7,7e13073e-4750-4726-a027-2c4430052192,Ручейковые ремни 5PK,rucheikovye-remni-5pk,https://storage.yandexcloud.net/tcf-images/sub_categories/ac478d0c-3367-4e54-be4d-e1474e6e5bb7.jpg
221d4f32-6e8b-4f41-b836-6227ca0ad515,7e13073e-4750-4726-a027-2c4430052192,Ручейковые ремни 3PK,rucheikovye-remni-3pk,https://storage.yandexcloud.net/tcf-images/default.svg
82eca930-a3b0-4801-b8d3-ab64705e1419,7e13073e-4750-4726-a027-2c4430052192,Ручейковые ремни 4PK,rucheikovye-remni-4pk,https://storage.yandexcloud.net/tcf-images/sub_categories/82eca930-a3b0-4801-b8d3-ab64705e1419.jpg
565c1979-8967-4711-8cac-5c9c2d7130c0,fc490adb-738f-4188-9833-5c4bb7d3a295,Маслянный радиаторы,masliannyi-radiatory,https://storage.yandexcloud.net/tcf-images/sub_categories/565c1979-8967-4711-8cac-5c9c2d7130c0.jpg
3097d0ed-39e1-4180-8db4-3d68d94c3f9c,30982b4c-044c-4dcd-90ec-843735174410,Жидкость стеклоомывателя,zhidkost-stekloomyvatelia,https://storage.yandexcloud.net/tcf-images/default.svg
ff68f461-1c57-4d3c-91f0-47d1b7d98aa8,07332d18-a484-4002-9b9c-b0f1609d018a,Батарейки,batareiki,https://storage.yandexcloud.net/tcf-images/default.svg
306a0191-ffc3-494c-a66c-36ae70d7c367,884b5cd8-57d1-4b0b-9cdc-9a345b7e327b,Датчик давления воздуха (MAP / наддув / выхлоп),datchik-davleniia-vozdukha-map-nadduv-vykhlop,https://storage.yandexcloud.net/tcf-images/default.svg
f2f259ca-2b15-44d7-86b2-58396ba37e24,78d776a2-2cb1-4a28-b8da-667d8ab3eaa1,Датчики кондиционера,datchiki-konditsionera,https://storage.yandexcloud.net/tcf-images/default.svg
